Id,DocNo,ItemNo,Barcode,SystemQty,TransferQty,Variance,VarianceAdjustment,Remarks,ReceivedQty,TransferVariance,SenderLocation,ReceiverLocation,Country
15829,tt1,F36421600008,3.36E+12,0,1,1,0,,,,400,404,JOR
15830,tt1,F36421600009,3.36E+12,1,1,,0,,,,400,404,JOR
15831,tt1,F36421600014,3.36E+12,0,1,1,0,,,,400,404,JOR
15832,tt1,F36421600015,3.36E+12,0,1,1,0,,,,400,404,JOR
15833,tt1,F36421600017,3.36E+12,1,1,,0,,,,400,404,JOR
15834,tt1,F36421600018,3.36E+12,1,1,,0,,,,400,404,JOR
15835,tt1,F36421600019,3.36E+12,0,1,1,0,,,,400,404,JOR
15836,tt1,F36422800001,3.36E+12,8,5,,0,,,,400,404,JOR
15837,tt1,F36422800002,3.36E+12,12,7,,0,,,,400,404,JOR
15838,tt1,F36422800004,3.36E+12,9,3,,0,,,,400,404,JOR
15839,tt1,F36423500001,3.36E+12,1,5,4,0,,,,400,404,JOR
15840,tt1,F36423500002,3.36E+12,2,1,,0,,,,400,404,JOR
15841,tt1,F36423500003,3.36E+12,0,1,1,0,,,,400,404,JOR
15842,tt1,F36423500004,3.36E+12,4,4,,0,,,,400,404,JOR
15843,tt1,F36423600001,3.36E+12,0,2,2,0,,,,400,404,JOR
15844,tt1,F36423600002,3.36E+12,0,10,10,0,,,,400,404,JOR
15845,tt1,F36423600003,3.36E+12,0,4,4,0,,,,400,404,JOR
15846,tt1,F36423600004,3.36E+12,1,6,5,0,,,,400,404,JOR
15847,tt1,F36425800007,3.36E+12,1,1,,0,,,,400,404,JOR
15848,tt1,F36425800008,3.36E+12,1,1,,0,,,,400,404,JOR
15849,tt1,F36425800009,3.36E+12,1,2,1,0,,,,400,404,JOR
15850,tt1,F36425800010,3.36E+12,0,4,4,0,,,,400,404,JOR
15851,tt1,F36425800012,3.36E+12,3,3,,0,,,,400,404,JOR
15852,tt1,F36425800013,3.36E+12,1,1,,0,,,,400,404,JOR
15853,tt1,F36425800014,3.36E+12,3,1,,0,,,,400,404,JOR
15854,tt1,F36425800015,3.36E+12,3,2,,0,,,,400,404,JOR
15855,tt1,F36425800017,3.36E+12,0,1,1,0,,,,400,404,JOR
15856,tt1,F36428000003,3.36E+12,0,2,2,0,,,,400,404,JOR
15857,tt1,F36428000004,3.36E+12,0,1,1,0,,,,400,404,JOR
15858,tt1,F36428000005,3.36E+12,3,2,,0,,,,400,404,JOR
15859,tt1,F36428000006,3.36E+12,1,1,,0,,,,400,404,JOR
15860,tt1,F36428500003,3.36E+12,1,1,,0,,,,400,404,JOR
15861,tt1,F36428500004,3.36E+12,3,4,1,0,,,,400,404,JOR
15862,tt1,F36428500005,3.36E+12,2,6,4,0,,,,400,404,JOR
15863,tt1,F36428500006,3.36E+12,2,5,3,0,,,,400,404,JOR
15864,tt1,F36428500008,3.36E+12,1,2,1,0,,,,400,404,JOR
15865,tt1,F36428500009,3.36E+12,0,1,1,0,,,,400,404,JOR
15866,tt1,F36428500010,3.36E+12,1,3,2,0,,,,400,404,JOR
15867,tt1,F36428500013,3.36E+12,1,1,,0,,,,400,404,JOR
15868,tt1,F36428500016,3.36E+12,2,4,2,0,,,,400,404,JOR
15869,tt1,F36428500017,3.36E+12,2,1,,0,,,,400,404,JOR
15870,tt1,F36430700001,3.36E+12,1,1,,0,,,,400,404,JOR
15871,tt1,F36430700002,3.36E+12,1,1,,0,,,,400,404,JOR
15872,tt1,F36430700003,3.36E+12,1,1,,0,,,,400,404,JOR
15873,tt1,F36430700004,3.36E+12,1,1,,0,,,,400,404,JOR
15874,tt1,F36430700005,3.36E+12,3,4,1,0,,,,400,404,JOR
15875,tt1,F36430700006,3.36E+12,2,2,,0,,,,400,404,JOR
15876,tt1,F36430700007,3.36E+12,1,1,,0,,,,400,404,JOR
15877,tt1,F36430700008,3.36E+12,1,1,,0,,,,400,404,JOR
15878,tt1,F36430700009,3.36E+12,1,1,,0,,,,400,404,JOR
15879,tt1,F36430700010,3.36E+12,4,4,,0,,,,400,404,JOR
15880,tt1,F36430700011,3.36E+12,1,2,1,0,,,,400,404,JOR
15881,tt1,F36430700012,3.36E+12,4,4,,0,,,,400,404,JOR
15882,tt1,F36430700013,3.36E+12,3,2,,0,,,,400,404,JOR
15883,tt1,F36430700014,3.36E+12,1,1,,0,,,,400,404,JOR
15884,tt1,F36430700015,3.36E+12,1,1,,0,,,,400,404,JOR
15885,tt1,F36430700016,3.36E+12,1,1,,0,,,,400,404,JOR
15886,tt1,F36431000001,3.36E+12,4,1,,0,,,,400,404,JOR
15887,tt1,F36431000002,3.36E+12,10,3,,0,,,,400,404,JOR
15888,tt1,F36431000003,3.36E+12,13,3,,0,,,,400,404,JOR
15889,tt1,F36431000004,3.36E+12,8,5,,0,,,,400,404,JOR
15890,tt1,F36431000006,3.36E+12,2,1,,0,,,,400,404,JOR
15891,tt1,F36433400002,3.36E+12,4,2,,0,,,,400,404,JOR
15892,tt1,F36433400003,3.36E+12,4,3,,0,,,,400,404,JOR
15893,tt1,F36433400004,3.36E+12,5,4,,0,,,,400,404,JOR
15894,tt1,F36433400005,3.36E+12,5,3,,0,,,,400,404,JOR
15895,tt1,F36433400006,3.36E+12,3,2,,0,,,,400,404,JOR
15896,tt1,F36433500005,3.36E+12,3,2,,0,,,,400,404,JOR
15897,tt1,F36433500006,3.36E+12,0,1,1,0,,,,400,404,JOR
15898,tt1,F36433900005,3.36E+12,3,2,,0,,,,400,404,JOR
15899,tt1,F36434300004,3.36E+12,4,1,,0,,,,400,404,JOR
15900,tt1,F36434300005,3.36E+12,5,1,,0,,,,400,404,JOR
15901,tt1,F36434500002,3.36E+12,4,1,,0,,,,400,404,JOR
15902,tt1,F36434500003,3.36E+12,10,2,,0,,,,400,404,JOR
15903,tt1,F36434500005,3.36E+12,8,3,,0,,,,400,404,JOR
15904,tt1,F36434600005,3.36E+12,1,1,,0,,,,400,404,JOR
15905,tt1,F36434600007,3.36E+12,1,1,,0,,,,400,404,JOR
15906,tt1,F36435100005,3.36E+12,7,2,,0,,,,400,404,JOR
15907,tt1,F36435100006,3.36E+12,5,3,,0,,,,400,404,JOR
15908,tt1,F36435100007,3.36E+12,1,1,,0,,,,400,404,JOR
15909,tt1,F36436800001,3.36E+12,9,4,,0,,,,400,404,JOR
15910,tt1,F36436900001,3.36E+12,14,4,,0,,,,400,404,JOR
15911,tt1,F36437000001,3.36E+12,4,10,6,0,,,,400,404,JOR
15912,tt1,F36439800002,3.36E+12,1,1,,0,,,,400,404,JOR
15913,tt1,F36439800004,3.36E+12,2,2,,0,,,,400,404,JOR
15914,tt1,F36439800005,3.36E+12,3,2,,0,,,,400,404,JOR
15915,tt1,F36439800007,3.36E+12,1,1,,0,,,,400,404,JOR
15916,tt1,F36439800008,3.36E+12,3,1,,0,,,,400,404,JOR
15917,tt1,F36439800009,3.36E+12,1,1,,0,,,,400,404,JOR
15918,tt1,F36439800010,3.36E+12,2,1,,0,,,,400,404,JOR
15919,tt1,F36439800011,3.36E+12,2,2,,0,,,,400,404,JOR
15920,tt1,F36439800013,3.36E+12,1,1,,0,,,,400,404,JOR
15921,tt1,F36439800015,3.36E+12,1,1,,0,,,,400,404,JOR
15922,tt1,F36442100002,3.36E+12,1,1,,0,,,,400,404,JOR
15923,tt1,F36442100005,3.36E+12,3,1,,0,,,,400,404,JOR
15924,tt1,F36442100006,3.36E+12,1,1,,0,,,,400,404,JOR
15925,tt1,F36442100007,3.36E+12,1,1,,0,,,,400,404,JOR
15926,tt1,F36442100011,3.36E+12,3,3,,0,,,,400,404,JOR
15927,tt1,F36442100013,3.36E+12,2,2,,0,,,,400,404,JOR
15928,tt1,F36442100014,3.36E+12,2,1,,0,,,,400,404,JOR
15929,tt1,F36442100015,3.36E+12,1,1,,0,,,,400,404,JOR
15930,tt1,F36442100016,3.36E+12,1,1,,0,,,,400,404,JOR
15931,tt1,F36442100017,3.36E+12,2,2,,0,,,,400,404,JOR
15932,tt1,F36442400001,3.36E+12,2,1,,0,,,,400,404,JOR
15933,tt1,F36442400003,3.36E+12,1,1,,0,,,,400,404,JOR
15934,tt1,F36442400006,3.36E+12,2,2,,0,,,,400,404,JOR
15935,tt1,F36442400008,3.36E+12,2,2,,0,,,,400,404,JOR
15936,tt1,F36442400009,3.36E+12,6,1,,0,,,,400,404,JOR
15937,tt1,F36442400010,3.36E+12,2,1,,0,,,,400,404,JOR
15938,tt1,F36442400011,3.36E+12,4,2,,0,,,,400,404,JOR
15939,tt1,F36442400012,3.36E+12,3,1,,0,,,,400,404,JOR
15940,tt1,F36442400016,3.36E+12,4,3,,0,,,,400,404,JOR
15941,tt1,F36444100001,3.36E+12,1,1,,0,,,,400,404,JOR
15942,tt1,F36444100002,3.36E+12,5,2,,0,,,,400,404,JOR
15943,tt1,F36444100003,3.36E+12,1,2,1,0,,,,400,404,JOR
15944,tt1,F36444100004,3.36E+12,6,2,,0,,,,400,404,JOR
15945,tt1,F36444100005,3.36E+12,3,3,,0,,,,400,404,JOR
15946,tt1,F36444100007,3.36E+12,0,1,1,0,,,,400,404,JOR
15947,tt1,F36445400003,3.36E+12,17,1,,0,,,,400,404,JOR
15948,tt1,F36447800004,3.36E+12,1,1,,0,,,,400,404,JOR
15949,tt1,F36447800005,3.36E+12,0,1,1,0,,,,400,404,JOR
15950,tt1,F36447800006,3.36E+12,2,2,,0,,,,400,404,JOR
15951,tt1,F36447800007,3.36E+12,2,2,,0,,,,400,404,JOR
15952,tt1,F36447800008,3.36E+12,1,1,,0,,,,400,404,JOR
15953,tt1,F36447800009,3.36E+12,1,1,,0,,,,400,404,JOR
15954,tt1,F36447800010,3.36E+12,1,1,,0,,,,400,404,JOR
15955,tt1,F36447800011,3.36E+12,1,1,,0,,,,400,404,JOR
15956,tt1,F36447800012,3.36E+12,3,3,,0,,,,400,404,JOR
15957,tt1,F36447800014,3.36E+12,1,3,2,0,,,,400,404,JOR
15958,tt1,F36447800017,3.36E+12,1,1,,0,,,,400,404,JOR
15959,tt1,F36448100001,3.36E+12,2,2,,0,,,,400,404,JOR
15960,tt1,F36448100002,3.36E+12,4,4,,0,,,,400,404,JOR
15961,tt1,F36448100003,3.36E+12,1,1,,0,,,,400,404,JOR
15962,tt1,F36448100004,3.36E+12,4,4,,0,,,,400,404,JOR
15963,tt1,F36448200001,3.36E+12,1,1,,0,,,,400,404,JOR
15964,tt1,F36448200002,3.36E+12,1,1,,0,,,,400,404,JOR
15965,tt1,F36448200004,3.36E+12,0,1,1,0,,,,400,404,JOR
15966,tt1,F36448200005,3.36E+12,1,1,,0,,,,400,404,JOR
15967,tt1,F36448200006,3.36E+12,1,1,,0,,,,400,404,JOR
15968,tt1,F36448200007,3.36E+12,2,2,,0,,,,400,404,JOR
15969,tt1,F36448200008,3.36E+12,1,1,,0,,,,400,404,JOR
15970,tt1,F36448200009,3.36E+12,3,3,,0,,,,400,404,JOR
15971,tt1,F36448200010,3.36E+12,1,1,,0,,,,400,404,JOR
15972,tt1,F36448200011,3.36E+12,2,1,,0,,,,400,404,JOR
15973,tt1,F36448200012,3.36E+12,3,2,,0,,,,400,404,JOR
15974,tt1,F36448200013,3.36E+12,1,1,,0,,,,400,404,JOR
15975,tt1,F36448200014,3.36E+12,2,2,,0,,,,400,404,JOR
15976,tt1,F36452500001,3.36E+12,18,3,,0,,,,400,404,JOR
15977,tt1,F36455000001,3.36E+12,20,3,,0,,,,400,404,JOR
15978,tt1,F36457700001,3.36E+12,0,1,1,0,,,,400,404,JOR
15979,tt1,F36457700002,3.36E+12,2,2,,0,,,,400,404,JOR
15980,tt1,F36457700003,3.36E+12,5,4,,0,,,,400,404,JOR
15981,tt1,F36457700004,3.36E+12,6,5,,0,,,,400,404,JOR
15982,tt1,F36457700005,3.36E+12,4,2,,0,,,,400,404,JOR
15983,tt1,F36457700006,3.36E+12,2,2,,0,,,,400,404,JOR
15984,tt1,F36457700007,3.36E+12,1,1,,0,,,,400,404,JOR
15985,tt1,F36469700004,3.36E+12,3,1,,0,,,,400,404,JOR
15986,tt1,F36469700006,3.36E+12,3,1,,0,,,,400,404,JOR
15987,tt1,F36469800003,3.36E+12,13,1,,0,,,,400,404,JOR
15988,tt1,F36469800004,3.36E+12,9,2,,0,,,,400,404,JOR
15989,tt1,F36469800005,3.36E+12,10,2,,0,,,,400,404,JOR
15990,tt1,F36469800006,3.36E+12,6,2,,0,,,,400,404,JOR
15991,tt1,F36470100004,3.36E+12,5,1,,0,,,,400,404,JOR
15992,tt1,F36470200003,3.36E+12,10,1,,0,,,,400,404,JOR
15993,tt1,F36470400004,3.36E+12,4,1,,0,,,,400,404,JOR
15994,tt1,F37108000001,3.37E+12,0,1,1,0,,,,400,404,JOR
15995,tt1,F37108000002,3.37E+12,2,2,,0,,,,400,404,JOR
15996,tt1,F37108000003,3.37E+12,3,3,,0,,,,400,404,JOR
15997,tt1,F37108000004,3.37E+12,4,4,,0,,,,400,404,JOR
15998,tt1,F37108000005,3.37E+12,3,3,,0,,,,400,404,JOR
15999,tt1,F37108000006,3.37E+12,3,3,,0,,,,400,404,JOR
16000,tt1,F37108000007,3.37E+12,2,2,,0,,,,400,404,JOR
16001,tt1,F37108100001,3.37E+12,0,1,1,0,,,,400,404,JOR
16002,tt1,F37108100002,3.37E+12,0,2,2,0,,,,400,404,JOR
16003,tt1,F37108100003,3.37E+12,1,1,,0,,,,400,404,JOR
16004,tt1,F37108100005,3.37E+12,1,1,,0,,,,400,404,JOR
16005,tt1,F37108100006,3.37E+12,1,1,,0,,,,400,404,JOR
16006,tt1,F37108100007,3.37E+12,0,1,1,0,,,,400,404,JOR
16007,tt1,F77398500001,3.77E+12,13,1,,0,,,,400,404,JOR
16008,tt1,F77398500002,3.77E+12,10,1,,0,,,,400,404,JOR
16009,tt1,F77398500003,3.77E+12,9,3,,0,,,,400,404,JOR
16010,tt1,F77398500005,3.77E+12,7,2,,0,,,,400,404,JOR
16011,tt1,F77398500006,3.77E+12,10,2,,0,,,,400,404,JOR
16012,tt1,F77398900004,3.77E+12,5,1,,0,,,,400,404,JOR
16013,tt1,F97205000004,3.97E+12,0,1,1,0,,,,400,404,JOR
16014,tt1,F97207300001,3.97E+12,1,1,,0,,,,400,404,JOR
16015,tt1,F97207300002,3.97E+12,0,1,1,0,,,,400,404,JOR
16016,tt1,F97207300004,3.97E+12,0,3,3,0,,,,400,404,JOR
16017,tt1,F97207300005,3.97E+12,2,2,,0,,,,400,404,JOR
16018,tt1,F97208000001,3.97E+12,0,1,1,0,,,,400,404,JOR
16019,tt1,F97208000003,3.97E+12,0,2,2,0,,,,400,404,JOR
16020,tt1,F97208000004,3.97E+12,3,1,,0,,,,400,404,JOR
16021,tt1,F97208000005,3.97E+12,1,2,1,0,,,,400,404,JOR
16022,tt1,F97208600001,3.97E+12,1,1,,0,,,,400,404,JOR
16023,tt1,F97208600003,3.97E+12,1,1,,0,,,,400,404,JOR
16024,tt1,F97208600004,3.97E+12,6,2,,0,,,,400,404,JOR
16025,tt1,F97208600005,3.97E+12,4,1,,0,,,,400,404,JOR
16026,tt1,F97208600006,3.97E+12,0,1,1,0,,,,400,404,JOR
16027,tt1,F97223000001,3.97E+12,1,1,,0,,,,400,404,JOR
16028,tt1,F97223000002,3.97E+12,2,2,,0,,,,400,404,JOR
16029,tt1,F97223000003,3.97E+12,2,1,,0,,,,400,404,JOR
16030,tt1,F97223000004,3.97E+12,2,1,,0,,,,400,404,JOR
16031,tt1,F97223000005,3.97E+12,1,1,,0,,,,400,404,JOR
16032,tt1,G02211500001,4.02E+12,3,1,,0,,,,400,404,JOR
16033,tt1,G02217800001,4.02E+12,2,1,,0,,,,400,404,JOR
16034,tt1,G02217800004,4.02E+12,1,1,,0,,,,400,404,JOR
16035,tt1,G06654900001,4.07E+12,0,1,1,0,,,,400,404,JOR
16036,tt1,G06654900004,4.07E+12,0,1,1,0,,,,400,404,JOR
16037,tt1,G06672600001,4.07E+12,0,1,1,0,,,,400,404,JOR
16038,tt1,G07140600001,4.07E+12,1,1,,0,,,,400,404,JOR
16039,tt1,G07140600002,4.07E+12,3,2,,0,,,,400,404,JOR
16040,tt1,G07140600003,4.07E+12,6,3,,0,,,,400,404,JOR
16041,tt1,G07140600004,4.07E+12,3,3,,0,,,,400,404,JOR
16042,tt1,G07140600005,4.07E+12,4,3,,0,,,,400,404,JOR
16043,tt1,G07140700002,4.07E+12,1,2,1,0,,,,400,404,JOR
16044,tt1,G07140700003,4.07E+12,0,1,1,0,,,,400,404,JOR
16045,tt1,G07140700006,4.07E+12,3,1,,0,,,,400,404,JOR
16046,tt1,G10267200002,4.10E+12,0,1,1,0,,,,400,404,JOR
16047,tt1,G11110700001,4.11E+12,2,2,,0,,,,400,404,JOR
16048,tt1,G11110700002,4.11E+12,1,2,1,0,,,,400,404,JOR
16049,tt1,G11110700004,4.11E+12,3,2,,0,,,,400,404,JOR
16050,tt1,G11110800001,4.11E+12,4,2,,0,,,,400,404,JOR
16051,tt1,G11110800002,4.11E+12,4,2,,0,,,,400,404,JOR
16052,tt1,G11110800003,4.11E+12,6,2,,0,,,,400,404,JOR
16053,tt1,G11110800004,4.11E+12,2,3,1,0,,,,400,404,JOR
16054,tt1,G11110800005,4.11E+12,1,2,1,0,,,,400,404,JOR
16055,tt1,G11110800006,4.11E+12,2,1,,0,,,,400,404,JOR
16056,tt1,G11111900001,4.11E+12,2,3,1,0,,,,400,404,JOR
16057,tt1,G11111900002,4.11E+12,4,2,,0,,,,400,404,JOR
16058,tt1,G11111900003,4.11E+12,2,5,3,0,,,,400,404,JOR
16059,tt1,G11111900004,4.11E+12,4,7,3,0,,,,400,404,JOR
16060,tt1,G11112000001,4.11E+12,4,4,,0,,,,400,404,JOR
16061,tt1,G11112000002,4.11E+12,2,1,,0,,,,400,404,JOR
16062,tt1,G11112000003,4.11E+12,3,9,6,0,,,,400,404,JOR
16063,tt1,G11112000004,4.11E+12,5,2,,0,,,,400,404,JOR
16064,tt1,G11112000005,4.11E+12,3,1,,0,,,,400,404,JOR
16065,tt1,G11112000006,4.11E+12,0,3,3,0,,,,400,404,JOR
16066,tt1,G11112700001,4.11E+12,0,1,1,0,,,,400,404,JOR
16067,tt1,G11112700002,4.11E+12,0,2,2,0,,,,400,404,JOR
16068,tt1,G11112800001,4.11E+12,0,3,3,0,,,,400,404,JOR
16069,tt1,G11112800002,4.11E+12,0,3,3,0,,,,400,404,JOR
16070,tt1,G11112800003,4.11E+12,0,3,3,0,,,,400,404,JOR
16071,tt1,G11112800004,4.11E+12,0,2,2,0,,,,400,404,JOR
16072,tt1,G11112800005,4.11E+12,0,1,1,0,,,,400,404,JOR
16073,tt1,G11114100001,4.11E+12,1,2,1,0,,,,400,404,JOR
16074,tt1,G11114100002,4.11E+12,1,3,2,0,,,,400,404,JOR
16075,tt1,G11114100003,4.11E+12,2,6,4,0,,,,400,404,JOR
16076,tt1,G11114100004,4.11E+12,1,5,4,0,,,,400,404,JOR
16077,tt1,G11114200001,4.11E+12,0,5,5,0,,,,400,404,JOR
16078,tt1,G11114200002,4.11E+12,1,4,3,0,,,,400,404,JOR
16079,tt1,G11114200003,4.11E+12,1,5,4,0,,,,400,404,JOR
16080,tt1,G11114200004,4.11E+12,0,1,1,0,,,,400,404,JOR
16081,tt1,G11114200005,4.11E+12,1,1,,0,,,,400,404,JOR
16082,tt1,G11114300001,4.11E+12,0,1,1,0,,,,400,404,JOR
16083,tt1,G11114300003,4.11E+12,0,2,2,0,,,,400,404,JOR
16084,tt1,G11114400001,4.11E+12,0,2,2,0,,,,400,404,JOR
16085,tt1,G11114400002,4.11E+12,0,2,2,0,,,,400,404,JOR
16086,tt1,G11114400003,4.11E+12,2,4,2,0,,,,400,404,JOR
16087,tt1,G11114400004,4.11E+12,3,3,,0,,,,400,404,JOR
16088,tt1,G11114400005,4.11E+12,0,3,3,0,,,,400,404,JOR
16089,tt1,G11114400006,4.11E+12,0,4,4,0,,,,400,404,JOR
16090,tt1,G11114900001,4.11E+12,0,2,2,0,,,,400,404,JOR
16091,tt1,G11114900002,4.11E+12,1,2,1,0,,,,400,404,JOR
16092,tt1,G11114900003,4.11E+12,3,2,,0,,,,400,404,JOR
16093,tt1,G11115000001,4.11E+12,1,2,1,0,,,,400,404,JOR
16094,tt1,G11115000002,4.11E+12,1,3,2,0,,,,400,404,JOR
16095,tt1,G11115000003,4.11E+12,3,1,,0,,,,400,404,JOR
16096,tt1,G11115000004,4.11E+12,0,3,3,0,,,,400,404,JOR
16097,tt1,G11115000005,4.11E+12,0,1,1,0,,,,400,404,JOR
16098,tt1,G11115100002,4.11E+12,2,2,,0,,,,400,404,JOR
16099,tt1,G11115100003,4.11E+12,4,1,,0,,,,400,404,JOR
16100,tt1,G11115200001,4.11E+12,1,2,1,0,,,,400,404,JOR
16101,tt1,G11115200002,4.11E+12,0,1,1,0,,,,400,404,JOR
16102,tt1,G11115200004,4.11E+12,0,3,3,0,,,,400,404,JOR
16103,tt1,G11115200005,4.11E+12,0,1,1,0,,,,400,404,JOR
16104,tt1,G11116400002,4.11E+12,4,2,,0,,,,400,404,JOR
16105,tt1,G11116400003,4.11E+12,2,1,,0,,,,400,404,JOR
16106,tt1,G11116400004,4.11E+12,4,1,,0,,,,400,404,JOR
16107,tt1,G11116400005,4.11E+12,5,2,,0,,,,400,404,JOR
16108,tt1,G11116400006,4.11E+12,5,1,,0,,,,400,404,JOR
16109,tt1,G11116600001,4.11E+12,3,3,,0,,,,400,404,JOR
16110,tt1,G11116600002,4.11E+12,5,1,,0,,,,400,404,JOR
16111,tt1,G11116600003,4.11E+12,4,1,,0,,,,400,404,JOR
16112,tt1,G11116600005,4.11E+12,5,2,,0,,,,400,404,JOR
16113,tt1,G11116600006,4.11E+12,3,2,,0,,,,400,404,JOR
16114,tt1,G32044000001,4.32E+12,0,1,1,0,,,,400,404,JOR
16115,tt1,G32044000002,4.32E+12,0,2,2,0,,,,400,404,JOR
16116,tt1,G32044000003,4.32E+12,0,2,2,0,,,,400,404,JOR
16117,tt1,G32044000004,4.32E+12,0,3,3,0,,,,400,404,JOR
16118,tt1,G32044000005,4.32E+12,0,3,3,0,,,,400,404,JOR
16119,tt1,G32049300001,4.32E+12,0,2,2,0,,,,400,404,JOR
16120,tt1,G32049300002,4.32E+12,0,2,2,0,,,,400,404,JOR
16121,tt1,G32049300003,4.32E+12,0,1,1,0,,,,400,404,JOR
16122,tt1,G32049300004,4.32E+12,0,1,1,0,,,,400,404,JOR
16123,tt1,G32049300005,4.32E+12,0,1,1,0,,,,400,404,JOR
16124,tt1,G32061800004,4.32E+12,3,1,,0,,,,400,404,JOR
16125,tt1,G32062000004,4.32E+12,0,1,1,0,,,,400,404,JOR
16126,tt1,G32062000005,4.32E+12,0,1,1,0,,,,400,404,JOR
16127,tt1,G32062100001,4.32E+12,0,5,5,0,,,,400,404,JOR
16128,tt1,G32062100002,4.32E+12,0,1,1,0,,,,400,404,JOR
16129,tt1,G32063300001,4.32E+12,0,2,2,0,,,,400,404,JOR
16130,tt1,G32063300002,4.32E+12,0,3,3,0,,,,400,404,JOR
16131,tt1,G32063300003,4.32E+12,0,2,2,0,,,,400,404,JOR
16132,tt1,G32063300004,4.32E+12,0,2,2,0,,,,400,404,JOR
16133,tt1,G32063300005,4.32E+12,0,1,1,0,,,,400,404,JOR
16134,tt1,G32063300006,4.32E+12,0,1,1,0,,,,400,404,JOR
16135,tt1,G32063500001,4.32E+12,0,2,2,0,,,,400,404,JOR
16136,tt1,G32063500002,4.32E+12,1,3,2,0,,,,400,404,JOR
16137,tt1,G32063500003,4.32E+12,0,2,2,0,,,,400,404,JOR
16138,tt1,G32063500004,4.32E+12,0,2,2,0,,,,400,404,JOR
16139,tt1,G32063500005,4.32E+12,0,1,1,0,,,,400,404,JOR
16140,tt1,G32064200002,4.32E+12,0,1,1,0,,,,400,404,JOR
16141,tt1,G32064200003,4.32E+12,0,2,2,0,,,,400,404,JOR
16142,tt1,G32064200005,4.32E+12,1,2,1,0,,,,400,404,JOR
16143,tt1,G32064300001,4.32E+12,1,3,2,0,,,,400,404,JOR
16144,tt1,G32064300002,4.32E+12,1,3,2,0,,,,400,404,JOR
16145,tt1,G32064300003,4.32E+12,0,1,1,0,,,,400,404,JOR
16146,tt1,G32064300004,4.32E+12,0,2,2,0,,,,400,404,JOR
16147,tt1,G32064400003,4.32E+12,0,1,1,0,,,,400,404,JOR
16148,tt1,G32064500002,4.32E+12,1,1,,0,,,,400,404,JOR
16149,tt1,G32064500003,4.32E+12,0,1,1,0,,,,400,404,JOR
16150,tt1,G32064500004,4.32E+12,0,1,1,0,,,,400,404,JOR
16151,tt1,G32067400001,4.32E+12,1,1,,0,,,,400,404,JOR
16152,tt1,G32067400002,4.32E+12,2,2,,0,,,,400,404,JOR
16153,tt1,G32067400003,4.32E+12,2,2,,0,,,,400,404,JOR
16154,tt1,G32067400004,4.32E+12,2,2,,0,,,,400,404,JOR
16155,tt1,G32067400005,4.32E+12,3,3,,0,,,,400,404,JOR
16156,tt1,G32067500001,4.32E+12,3,3,,0,,,,400,404,JOR
16157,tt1,G32067500002,4.32E+12,3,3,,0,,,,400,404,JOR
16158,tt1,G32067500003,4.32E+12,2,2,,0,,,,400,404,JOR
16159,tt1,G32067500004,4.32E+12,2,2,,0,,,,400,404,JOR
16160,tt1,G32067500006,4.32E+12,0,1,1,0,,,,400,404,JOR
16161,tt1,G32068200001,4.32E+12,0,1,1,0,,,,400,404,JOR
16162,tt1,G32068200002,4.32E+12,0,1,1,0,,,,400,404,JOR
16163,tt1,G32068200003,4.32E+12,0,2,2,0,,,,400,404,JOR
16164,tt1,G32068200004,4.32E+12,0,2,2,0,,,,400,404,JOR
16165,tt1,G32068200005,4.32E+12,0,3,3,0,,,,400,404,JOR
16166,tt1,G32068300001,4.32E+12,1,3,2,0,,,,400,404,JOR
16167,tt1,G32068300002,4.32E+12,2,3,1,0,,,,400,404,JOR
16168,tt1,G32068300003,4.32E+12,2,1,,0,,,,400,404,JOR
16169,tt1,G32068300005,4.32E+12,0,1,1,0,,,,400,404,JOR
16170,tt1,G32071800003,4.32E+12,0,1,1,0,,,,400,404,JOR
16171,tt1,G32071800004,4.32E+12,0,2,2,0,,,,400,404,JOR
16172,tt1,G32072000005,4.32E+12,0,1,1,0,,,,400,404,JOR
16173,tt1,G32072100001,4.32E+12,0,2,2,0,,,,400,404,JOR
16174,tt1,G32072100002,4.32E+12,0,2,2,0,,,,400,404,JOR
16175,tt1,G32072400001,4.32E+12,0,1,1,0,,,,400,404,JOR
16176,tt1,G32072400002,4.32E+12,1,1,,0,,,,400,404,JOR
16177,tt1,G32072400003,4.32E+12,0,1,1,0,,,,400,404,JOR
16178,tt1,G32072500002,4.32E+12,3,1,,0,,,,400,404,JOR
16179,tt1,G32072500003,4.32E+12,0,2,2,0,,,,400,404,JOR
16180,tt1,G32072500004,4.32E+12,0,1,1,0,,,,400,404,JOR
16181,tt1,G32073200002,4.32E+12,1,1,,0,,,,400,404,JOR
16182,tt1,G32073200004,4.32E+12,3,3,,0,,,,400,404,JOR
16183,tt1,G32073200005,4.32E+12,3,1,,0,,,,400,404,JOR
16184,tt1,G32073300001,4.32E+12,4,4,,0,,,,400,404,JOR
16185,tt1,G32073300002,4.32E+12,4,5,1,0,,,,400,404,JOR
16186,tt1,G32073300003,4.32E+12,1,1,,0,,,,400,404,JOR
16187,tt1,G32073600001,4.32E+12,1,1,,0,,,,400,404,JOR
16188,tt1,G32073700001,4.32E+12,3,3,,0,,,,400,404,JOR
16189,tt1,G32073700002,4.32E+12,2,2,,0,,,,400,404,JOR
16190,tt1,G32073700004,4.32E+12,0,1,1,0,,,,400,404,JOR
